Wall time,Step,Value
1682942837.4364276,688,-1171.2926025390625
1682942837.8032534,689,-1064.32421875
1682942838.1356814,690,-734.8313598632812
1682942838.4860525,691,-729.2152099609375
1682942838.8289492,692,-1157.0020751953125
1682942839.168356,693,-1375.0684814453125
1682942839.5172365,694,-2981.9365234375
1682942839.8715894,695,-3201.385498046875
1682942840.2244673,696,-2654.858154296875
1682942840.5585787,697,-1867.423095703125
1682942840.903965,698,-2481.307373046875
1682942841.2494996,699,-1386.171875
1682942841.591904,700,-629.364501953125
1682942841.9358108,701,-1624.032958984375
1682942842.286187,702,-1570.81884765625
1682942842.6360729,703,-3192.06787109375
1682942842.9894376,704,-901.1730346679688
1682942843.3303647,705,-2295.47607421875
1682942843.6747603,706,-479.477294921875
1682942844.0435972,707,-594.482421875
1682942844.3939745,708,-2297.936279296875
1682942844.744861,709,-976.4659423828125
