Wall time,Step,Value
1688405336.031501,47745,-5.31600284576416
1688405339.563113,47759,-4.42440128326416
1688405370.104663,47883,-4.465238094329834
1688405371.5854225,47889,-4.432339668273926
1688405381.7718804,47930,-4.444913387298584
1688405386.1892412,47948,-4.427847862243652
1688405391.8220482,47971,-5.297118186950684
1688405417.9212613,48077,-4.7613091468811035
1688405444.033035,48182,-4.468682765960693
1688405448.0015156,48198,-4.841594219207764
1688405455.3769698,48228,-4.427788734436035
1688405526.6400585,48515,-4.417270660400391
1688405528.6295366,48523,-4.420675754547119
1688405560.2977211,48651,-4.474321365356445
1688405608.122686,48845,-4.425411224365234
1688405642.2138314,48983,-5.313197612762451
1688405714.1215782,49273,-4.977175712585449
1688405727.5558355,49327,-5.3362555503845215
1688405733.8261335,49352,-4.446659564971924
1688405765.1422837,49478,-5.313043594360352
1688405785.277545,49559,-4.970614910125732
1688405800.5350614,49620,-5.350761890411377
1688405805.2748892,49639,-4.469906330108643
1688405896.8663695,50007,-10.224196434020996
1688405909.307168,50057,-4.98805570602417
1688405932.280841,50150,-8.758217811584473
1688405936.2324255,50166,-4.617166996002197
1688405943.6822345,50196,-7.1282758712768555
1688405962.086884,50269,-4.4464335441589355
1688405991.0732858,50383,-4.422165870666504
1688406013.4781666,50471,-5.144903182983398
1688406030.3710423,50539,-5.0351996421813965
1688406052.7363875,50630,-4.981546401977539
1688406053.223661,50632,-4.863841533660889
1688406054.6974556,50638,-5.329838752746582
1688406099.8338983,50820,-4.961719036102295
1688406139.4782124,50980,-5.326148986816406
1688406148.3439662,51016,-5.370697975158691
1688406177.6817229,51135,-4.41766357421875
1688406200.7836328,51228,-4.836545467376709
1688406214.3479755,51283,-4.827635765075684
1688406229.1797245,51343,-5.264078140258789
1688406252.7170322,51438,-4.886325836181641
1688406329.9189894,51751,-4.410146236419678
1688406340.9004946,51795,-4.439790725708008
1688406341.8720546,51799,-5.719141006469727
1688406343.853553,51807,-4.421902179718018
1688406380.522349,51955,-5.157183647155762
1688406392.2451763,52002,-4.419148921966553
1688406408.6235023,52068,-4.466976642608643
1688406409.1097772,52070,-4.41325044631958
1688406450.9405746,52238,-6.1293721199035645
1688406464.5843108,52293,-4.455636978149414
1688406479.8025208,52354,-4.8938493728637695
1688406488.2647796,52388,-4.4579620361328125
1688406518.8483102,52511,-4.412187576293945
1688406523.330561,52529,-5.618367671966553
1688406551.4727402,52642,-4.870687484741211
1688406561.6590772,52683,-5.673340797424316
1688406591.5787027,52803,-5.567073345184326
1688406617.8126078,52907,-5.207477569580078
1688406625.976023,52940,-5.3231730461120605
1688406641.9812233,53004,-7.63874626159668
1688406644.476439,53014,-5.251817226409912
1688406664.2332094,53093,-5.335369110107422
1688406667.9837713,53108,-7.688902378082275
1688406677.1281996,53145,-4.409843444824219
1688406741.6746736,53402,-4.435935974121094
1688406743.71452,53410,-4.416964054107666
